timestamp,ms_played,track_name,artist_name,album_name,track_uri
2018-03-15T13:38:42Z,203661,Fortress (feat. Joni Fatora),ILLENIUM,Ashes,spotify:track:3cn8bRbgGBwS05SalGX9HK
2018-03-15T13:42:26Z,223529,Calabasas,Tritonal,Calabasas,spotify:track:37DoAhdVDebQsomL2kRmaw
2018-03-15T13:59:00Z,286133,Raining (feat. SunSun) - Radio Edit,Kaskade,Raining (feat. Sunsun) (feat. SunSun),spotify:track:7EQx8oKi9jeCRSlc9Ux14t
2018-03-15T14:02:13Z,192259,Sweeter Without You,Borgeous,Sweeter Without You,spotify:track:3pVUqDd3Utc7CMDo06psdG
2018-03-15T14:16:28Z,228361,Sex,Cheat Codes,Sex,spotify:track:4CGGIk81BvfCZiscwFP6t0
2018-03-15T14:19:48Z,199053,Wish You Back (feat. Kwesi) - The Him Radio Edit,Mako,Hourglass,spotify:track:6gEzt7YIpq9zILk3ddlZvf
2018-03-15T14:23:04Z,195533,Human,Krewella,Get Wet,spotify:track:6vIUovlj8NGi1JfnzVUUBI
2018-03-15T14:28:18Z,313720,Fix Me - Jeremy Greysmark Ceremony Edit,twoloud,Fix Me,spotify:track:56aGFpBQGpjL4kVKtHyJrE
2018-03-15T14:34:47Z,195692,Livin' The Dream,Tritonal,Painting With Dreams,spotify:track:7slguikqd1s3MwNQUn69LQ
2018-03-15T14:42:22Z,231938,Alright,San Holo,OWSLA Worldwide Broadcast,spotify:track:4Ny0b31CL7719po2v6SV1O
2018-03-15T14:46:19Z,236393,Senses (feat. Lostboycrow),Cheat Codes,Senses (feat. Lostboycrow),spotify:track:4zRjP3zExAAulEbTs0R4oc
2018-03-15T14:49:45Z,206120,Ammunition,Krewella,Ammunition,spotify:track:2z5zyZaP6J9sh74mMKytUo
2018-03-15T14:53:06Z,200156,Like Home - Radio Edit,Nicky Romero,Like Home,spotify:track:3bUbOOpXfkdDlXg5iPGdJC
2018-03-15T14:56:57Z,230418,There x2,Slushii,There x2,spotify:track:1tndktY8ZFXapGYIeHUGR2
2018-03-15T15:04:38Z,232906,Never Let You Go (feat. John Newman),Kygo,Kids in Love,spotify:track:3nTIvcfFkFEUL4cdMaEt5H
2018-03-15T15:08:52Z,253827,Beneath with Me (feat. Skylar Grey) - Kaskade's V.4,Kaskade,Beneath with Me (feat. Skylar Grey),spotify:track:3XNhUO3VysNZUGq3Z16SWZ
2018-03-15T15:12:09Z,196670,Dragon - Radio Edit,Martin Garrix,Break Through The Silence EP,spotify:track:6oheWhUHTYSegLGV9x3BMd
2018-03-15T15:19:14Z,199755,Be There,Krewella,Be There,spotify:track:4sJAm5WXrKBycKF20bgEqB
2018-03-15T15:34:07Z,221274,Together,Martin Garrix,Seven,spotify:track:6nLctpnQJiPTxkaSgbPKiw
2018-03-15T15:40:49Z,202860,Out of Light,Slushii,Out of Light,spotify:track:50DhBqL4NUt9xplvAopQyI
2018-03-15T15:44:17Z,208000,dead af,Krewella,dead af,spotify:track:1UKiY1fpnB1G1nPW6ilHhw
2018-03-19T01:02:04Z,182821,Still Here,Drake,Views,spotify:track:4YJmZfvlheSziXem8HBWrj
2018-03-23T15:38:57Z,459845,This Is How We Roll,Florida Georgia Line,Here's To The Good Times...This Is How We Roll,spotify:track:2TR7A4ulH9R1PNwMyd8o8U
2018-03-23T20:17:19Z,211304,Just The Same,Charlotte Lawrence,Just The Same,spotify:track:6UYMm9Jx9a05o0FDUBzNgr
2018-03-23T20:21:20Z,239629,The Same Song,Israel Vibration,Falling Angels,spotify:track:0be2eJI8vEjGnEKia2sZvr
2018-03-25T19:32:53Z,206786,Porsche (feat. MØ),Charli XCX,Pop 2,spotify:track:5cAokEuetqzaLMxhtQl4h2
2018-03-25T19:39:56Z,222426,Mo Bounce,Iggy Azalea,Mo Bounce,spotify:track:57nIrfsmlBYZO5fs4gbo0f
2018-03-25T19:43:22Z,205266,The Realness (feat. Eric Kupper),RuPaul,Realness,spotify:track:1oSUTFfnEwftOTRxpLKWOY
2018-03-25T20:40:09Z,221960,Slut Like You,P!nk,The Truth About Love,spotify:track:2QZR5SJcd0ScAJHncwz8w0
2018-03-26T13:23:27Z,197893,Hunt You Down,Kesha,Rainbow,spotify:track:5HJ2psjlq5wyxtUA43Ylgy
2018-03-30T20:20:08Z,287506,I'll Never Break Your Heart,Backstreet Boys,Backstreet Boys,spotify:track:4lq4yY0y3XqDQZsx03ITaH
2018-03-30T20:23:55Z,226866,The One,Backstreet Boys,The Hits--Chapter One,spotify:track:0946FoJpGAxHQxm7E3yUtN
2018-03-30T20:27:24Z,207595,We've Got It Goin' On - Radio Edit,Backstreet Boys,Backstreet Boys,spotify:track:2rtDTRFjBoqyj2rgi5mOAF
2018-03-30T20:55:00Z,228699,Drowning,Backstreet Boys,The Hits--Chapter One,spotify:track:0AiTIiCQ15NW8QHQwSxKuR
2018-04-01T01:31:19Z,238386,Hold Back The River,James Bay,Chaos And The Calm,spotify:track:7tmtOEDxPN7CWaQWBsG1DY
2018-04-01T01:59:42Z,294890,Saturday Night’s Alright (For Fighting) - Remastered 2014,Elton John,Goodbye Yellow Brick Road,spotify:track:12yHvSYFXI7PGzNecUvIDu
2018-04-03T18:22:52Z,188600,Use Somebody,Pixie Lott,Turn It Up (Louder),spotify:track:1NKJRajwlF57EtkRK4DzNi
2018-04-04T15:41:41Z,213893,My Prerogative,Britney Spears,Greatest Hits: My Prerogative,spotify:track:2TxLSV0AqZTYQQL9QCX0D4
2018-04-04T15:47:54Z,198586,"Amor, Amor, Amor (feat. Wisin)",Jennifer Lopez,"Amor, Amor, Amor (feat. Wisin)",spotify:track:7h9sdbDEBfkWSmO4mzGED6
2018-04-04T15:55:00Z,201146,High Heels.,JoJo,Mad Love.,spotify:track:3CwY9duCa29ye9TDno8mXT
2018-04-06T04:55:38Z,448274,That Don't Impress Me Much,Shania Twain,Come On Over,spotify:track:0KvLsZYwodakWxOQUYAR5I
2018-04-07T16:02:22Z,209280,Be Right There,Diplo,Be Right There,spotify:track:2egKQvoHiCJyHXn8lRlsrl
2018-04-07T18:06:05Z,196202,Candy Shop,50 Cent,The Massacre,spotify:track:5D2mYZuzcgjpchVY1pmTPh
2018-04-08T16:07:40Z,213626,XO,John Mayer,XO,spotify:track:7cpCU3Denug5NGZsSpQl8v
2018-04-08T16:20:48Z,214333,C'Mon,Kesha,Warrior (Deluxe Version),spotify:track:4lAdOkj9Pj1952EYIKZmxg
2018-04-08T16:49:12Z,249693,Part Of The List,Ne-Yo,Year Of The Gentleman,spotify:track:49Z9QZkdchKwlM9SVfDwGy
2018-04-08T16:56:54Z,224493,Heart By Heart,Demi Lovato,The Mortal Instruments: City of Bones (Original Motion Picture Soundtrack),spotify:track:0S7w41r0PTUX24fFmStGZh
2018-04-08T17:18:15Z,224506,Dark Side,Kelly Clarkson,Stronger (Deluxe Version),spotify:track:2X1Z1k5wftCspyRLrqVCza
2018-04-08T17:53:55Z,242693,New Day,Alicia Keys,Girl On Fire,spotify:track:2rMreweJkDadtWMOEv1w67
2018-04-08T18:02:03Z,232973,This Love,India.Arie,SongVersation,spotify:track:0PtNJsRl5mVIEjdI36xgS3
2018-04-08T18:32:56Z,224920,Girl on Fire,Alicia Keys,Girl on Fire (Remixes) - EP,spotify:track:4esOae7i4rqTbAu9o5Pxco
2018-04-08T18:37:37Z,280266,Use Me,Miguel,Kaleidoscope Dream,spotify:track:3YA7i7hvNDDplDT79NWLUr
2018-04-21T15:26:26Z,238893,The Ways (with Swae Lee),Khalid,Black Panther The Album Music From And Inspired By,spotify:track:5jyyPsIGM2yqkZN9R3TmvN
2018-04-21T15:29:27Z,180893,Opps (with Yugen Blakrok),Vince Staples,Black Panther The Album Music From And Inspired By,spotify:track:7bUcBztfGqO7cSI2gMZeCI
2018-04-21T15:32:56Z,208760,I Am,Jorja Smith,Black Panther The Album Music From And Inspired By,spotify:track:0DJBgBiYeSn6n1AXAkFVE8
2018-04-21T15:36:36Z,219306,Paramedic!,SOB X RBE,Black Panther The Album Music From And Inspired By,spotify:track:2tPcTFiQF9MbVUyjZ3zDhA
2018-04-21T17:40:50Z,233823,Bloody Waters (with Anderson .Paak & James Blake),Ab-Soul,Black Panther The Album Music From And Inspired By,spotify:track:4KXwFI9pgJLpUIAc9oSL8j
2018-04-21T21:11:18Z,332300,Powerglide (feat. Juicy J),Rae Sremmurd,Powerglide (feat. Juicy J),spotify:track:2yUbCEiaolfSMluDo9RMmG
2018-04-21T21:20:08Z,182265,Drink About,Seeb,Drink About,spotify:track:2GGGm4MLQynB3I4E4ycIYC
2018-04-22T22:19:58Z,192516,Photograph,J. Cole,KOD,spotify:track:0bhnUFDQFCEHCBlsQfHnj5
2018-04-23T11:46:53Z,219605,FRIENDS (feat. kiLL edward),J. Cole,KOD,spotify:track:6onwlDmIVKE8bBgyBRSuS0
2018-04-24T22:14:48Z,190176,1985 - Intro to “The Fall Off”,J. Cole,KOD,spotify:track:7EulRO07ZgchxqKUHb8Pvc
2018-04-26T03:33:40Z,186412,Neighbors Know My Name,Trey Songz,Ready,spotify:track:6jvvpPJQJy5rMOEkLlADl6
2018-05-05T16:22:46Z,214091,Loving You (feat. Ty Dolla $ign),Trey Songz,Trigga Reloaded,spotify:track:6cdMGLGp5unTMOf0l5AZxr
2018-05-05T23:49:07Z,208173,Shooters,Tory Lanez,MEMORIES DON'T DIE,spotify:track:6TrjaOqUwdKQ7KNxJr2s9Y
2018-05-11T16:00:37Z,212712,Hannah Montana,Migos,Young Rich N*ggas,spotify:track:3SnLc0bQjQeE3HgGdNfb8u
2022-12-06T02:41:36Z,207226,Man's World,MARINA,Ancient Dreams In A Modern Land,spotify:track:6qXM63MqfsATteIuCVMXvu
2022-12-08T14:27:48Z,194544,Wishful Drinking (with Sam Hunt) - Bonus Track,Ingrid Andress,Good Person,spotify:track:15e2jfRPI2mYAOPMDyytP0
2022-12-08T19:35:28Z,256013,I Run To You,Lady A,Lady Antebellum,spotify:track:2YVCkTYJpv5jelYrHYoEG8
2022-12-08T20:09:19Z,190186,That's My Kind Of Night,Luke Bryan,Crash My Party,spotify:track:5HGibWoxnkYSkl6mHmAlOE
2022-12-09T01:15:01Z,205453,Chasin' You,Morgan Wallen,If I Know Me,spotify:track:5MwynWK9s4hlyKHqhkNn4A
2022-12-09T01:19:08Z,246760,Any Man Of Mine,Shania Twain,The Woman In Me,spotify:track:0pdfN7nOHMYmKykzu1cyfm
2022-12-09T18:38:10Z,183893,Love Language,SZA,SOS,spotify:track:1eIXYZWEfJO3Na2LCCnIJE
2022-12-09T20:49:24Z,353849,Far,SZA,SOS,spotify:track:74NI58MQexwZjNu1Gu6GjT
2022-12-09T20:56:26Z,239613,Open Arms (feat. Travis Scott),SZA,SOS,spotify:track:0xaFw2zDYf1rIJWl2dXiSF
2022-12-13T00:07:42Z,285640,exile,Taylor Swift,folklore: the escapism chapter,spotify:track:1MFRapRpkXLhgMplU0CM76
2022-12-14T02:21:16Z,195053,Best Shot,Jimmie Allen,Mercury Lane,spotify:track:3VamXAvVMczcS2PTYtPfBQ
2022-12-15T06:28:23Z,194105,Girls Chase Boys,Ingrid Michaelson,Lights Out,spotify:track:3tInTDUq8wdIMw5ftohmqJ
2022-12-15T14:44:58Z,201207,so sad so sexy,Lykke Li,so sad so sexy,spotify:track:1hQjRldnVW3On7QzoxGlht
2022-12-15T14:48:28Z,210982,hard rain,Lykke Li,so sad so sexy,spotify:track:069LHKgjOwo1sXUztAPHIj
2022-12-15T14:52:37Z,185728,deep end,Lykke Li,so sad so sexy,spotify:track:3LYSQacvVpDkPkxzuWEBUc
2022-12-15T14:56:01Z,204360,two nights (feat. Aminé),Lykke Li,so sad so sexy,spotify:track:1CPNoBoQIc0dgK8MQDyx0T
2022-12-15T14:59:07Z,185320,last piece,Lykke Li,so sad so sexy,spotify:track:2Z8SpRWDcWCrRBBoX6z80Z
2022-12-15T15:09:26Z,204423,better alone,Lykke Li,so sad so sexy,spotify:track:1m43PeB6kOKy4LYt75iOwB
2022-12-18T08:03:16Z,194643,Stay Stay Stay,Taylor Swift,Red,spotify:track:1qLeEu4iXEclkLwoBlMiou
2022-12-18T09:14:22Z,596802,Drops Of Jupiter - Live/2011,Taylor Swift,Speak Now World Tour Live,spotify:track:0BSmbCIY36iw04azzJ3S0S
2022-12-26T23:18:52Z,215733,Shallow,Lady Gaga,A Star Is Born Soundtrack,spotify:track:2VxeLyX666F8uXCJ0dZF8B
2022-12-28T06:42:24Z,211784,Still Learning,Halsey,Manic,spotify:track:2Mfv5HaqnI18Q9JRv9hqnn
2022-12-28T22:52:16Z,230906,Grow Up,Paramore,Paramore,spotify:track:0CN01IrfLWS2CMmvpjyCls
2022-12-28T23:03:44Z,281240,Part II,Paramore,Paramore,spotify:track:6ftTwtce4N6DGsywJmeZeQ
2022-12-31T20:48:36Z,240693,Gangsta's Paradise,Coolio,Gangsta's Paradise,spotify:track:1DIXPcTDzTj8ZMHt3PDt8p
2023-01-01T19:05:05Z,212413,Nobody's Home,Avril Lavigne,Under My Skin,spotify:track:0cZDC7uxNK8lqQ3GgyvCnD
2023-01-01T20:47:58Z,249493,You Oughta Know - 2015 Remaster,Alanis Morissette,Jagged Little Pill,spotify:track:3jS7bB0oXVOwGFZn3aE5NV
2023-01-07T01:31:51Z,466525,Bombastic Love,Britney Spears,Britney (Digital Deluxe Version),spotify:track:5FFFvpCMxIWtTF7DmUBBIs
2023-01-07T23:49:55Z,384849,I Wanna Be Bad,Willa Ford,Willa Was Here,spotify:track:6f67kjvFmXZTA47K8JNVBU
2023-01-07T23:53:41Z,221720,Too Little Too Late,JoJo,The High Road,spotify:track:4T4NLIMypdmyUwK54jECk4
2023-01-11T15:50:45Z,184248,Tally,BLACKPINK,BORN PINK,spotify:track:0bYVPJvXr8ACmw313cVvhB
2023-01-15T14:02:27Z,189075,fmk (with blackbear),GAYLE,fmk (with blackbear),spotify:track:1hhMX7QQIhBsXjFmTK7owB
2023-01-16T14:04:01Z,189672,Daydream,Lily Meola,Daydream,spotify:track:7CFPVdKn4FFkIm7rZYhNZQ
2023-01-16T14:15:28Z,225557,Call Out My Name,Kelly Clarkson,Kellyoke,spotify:track:1hSV9PnUXsucl9bsUqDK3g
2023-01-16T14:27:58Z,250266,She Used To Be Mine,Sara Bareilles,What's Inside: Songs from Waitress,spotify:track:2D4BSm5Z8Hq5zYbSgJwEOh
2023-01-16T14:37:37Z,199851,1 last bye,Kiran + Nivi,1 last bye,spotify:track:2buN6DmcYvLCbtek6fR6ix
2023-01-16T14:41:14Z,217351,If You Love Her,Forest Blakk,If You Love Her,spotify:track:727Z2S2mtNH46CbP9EWPwY
2023-01-16T14:44:36Z,201541,Blue,Ingrid Andress,Good Person,spotify:track:6aKN0Kz26bM5PTSZ5bMMFA
2023-01-16T14:48:13Z,216546,9 to 5 (FROM THE STILL WORKING 9 TO 5 DOCUMENTARY),Kelly Clarkson,9 to 5 (FROM THE STILL WORKING 9 TO 5 DOCUMENTARY),spotify:track:32bfqEO7JcH2x0XFxVVVf0
2023-01-16T15:07:22Z,231823,So Good - Stripped,Halsey,So Good,spotify:track:4vi0VouKDXJZEBANYxwCFN
2023-01-17T01:44:08Z,226500,All My Life,Texada,Blue,spotify:track:0WCSWUnk7m1iDvNxjlK6Ya
2023-01-24T15:46:04Z,273893,Colder Weather,Zac Brown Band,You Get What You Give,spotify:track:3U8dHeggJ8IBe0UCb1gbyB
2023-01-24T16:22:42Z,213546,Drunk On You,Luke Bryan,Tailgates & Tanlines,spotify:track:3kv6omImmKEfOVJWjstusF
2023-01-24T16:26:13Z,210560,Leave the Pieces,The Wreckers,"Stand Still, Look Pretty",spotify:track:1VnQfAPIHwFImjfO9gnyUt
2023-01-24T16:36:35Z,199293,No Place Like You,Maddie & Tae,Start Here,spotify:track:3BI2UwrXBRveizKCyQylVW
2023-01-24T16:43:46Z,259293,How Can It Be,Lauren Daigle,How Can It Be,spotify:track:27wkiHSSNOB0TyfXzNziaD
2023-01-24T16:57:25Z,217807,You Were Mine,The Chicks,Wide Open Spaces,spotify:track:2qdVHdkLxKntNjPh3Ssz7s
2023-01-27T00:51:37Z,248280,My Wish,Rascal Flatts,Me And My Gang,spotify:track:6Gfmj0HbpvxTdW0sdlzTDU
2023-01-27T01:08:20Z,191226,What He Didn't Do,Carly Pearce,29: Written In Stone,spotify:track:5OLaVCAM2pqg7X9mAM2W8M
2023-01-27T01:29:00Z,218840,Just A Kiss,Lady A,Own The Night,spotify:track:2OXidlnDThZR3zf36k6DVL
2023-01-27T01:37:22Z,250546,Breathe,Faith Hill,Breathe,spotify:track:3y4LxiYMgDl4RethdzpmNe
2023-01-27T01:45:18Z,196760,Here for the Party,Gretchen Wilson,Here For The Party,spotify:track:0SuzUhWAgStNIMZR4jEGgk
2023-01-30T15:19:12Z,216306,This Woman's Work - 2018 Remaster,Kate Bush,The Sensual World,spotify:track:04GlCBjIl0HPR3TWQpraJ3
2023-01-30T15:23:12Z,240306,This Woman's Work - Remastered 2021,Maxwell,Now,spotify:track:741OE401HO7ZCaPhEqCZ7w
2023-01-30T15:27:21Z,247840,U Got It Bad,USHER,8701,spotify:track:7J41dYQolQJEtj3UmKLu5r
2023-01-30T15:51:25Z,208346,Cry For You - Radio Mix,September,September,spotify:track:3BInmwpVjbcr3XyW6qGZ2Q
2023-01-30T16:25:50Z,240266,Be My Lover,La Bouche,Sweet Dreams,spotify:track:7FoUzKTSQp25oe32pY9z5p
2023-01-30T17:05:06Z,206932,I keep on falling,Gabriella Whited,I keep on falling,spotify:track:0OcZUN11NUGT3t5NfXwfaL
2023-02-08T04:04:34Z,191780,Demons (feat. Fivio Foreign & Sosa Geek),Drake,Dark Lane Demo Tapes,spotify:track:05aZ9sAU1YXndHv0FMi9iW
2023-02-08T04:16:51Z,211647,Diamonds Dancing (feat. Travis Scott),Young Stoner Life,Slime Language 2,spotify:track:7uZqvqXzzYMKrexKxdcGmd
2023-02-10T02:50:52Z,184277,No Friends In The Industry,Drake,Certified Lover Boy,spotify:track:2tUL6dZf1mywCj5WvCPZw6
2023-02-11T20:32:54Z,271093,Rikki Don't Lose That Number,Steely Dan,Pretzel Logic,spotify:track:18a9EGG4xhRELv7bgAw5hb
2023-02-11T20:38:52Z,357041,Do It Again,Steely Dan,Can't Buy A Thrill,spotify:track:2LXISHBkx8FyoxCBkckh19
2023-02-11T20:42:52Z,240333,Peg,Steely Dan,Aja,spotify:track:2MaLglXXcouyoh03rUROQ2
2023-02-11T20:48:00Z,307400,Hey Nineteen,Steely Dan,Gaucho,spotify:track:1tjK9HhmpEfk0ijyIKsoUk
2023-02-11T20:51:11Z,190065,Dirty Work,Steely Dan,Can't Buy A Thrill,spotify:track:3IvTwPCCjfZczCN2k4qPiH
2023-02-11T20:58:47Z,456640,Deacon Blues,Steely Dan,Aja,spotify:track:61AK5ICbKk20h1dFS3mXuu
2023-02-11T21:03:26Z,277467,Reelin' In The Years,Steely Dan,Can't Buy A Thrill,spotify:track:1x1XQqhBViz4opcpwc7FVs
2023-02-11T21:08:33Z,305435,Black Cow,Steely Dan,Aja,spotify:track:33SpBVdgDldkvMaBB2Q9bW
2023-02-14T14:01:11Z,192440,Running Out Of Time,Paramore,This Is Why,spotify:track:5NRtdsFFlmyE8qDMgS08PE
2023-02-14T14:17:11Z,260384,"Big Man, Little Dignity",Paramore,This Is Why,spotify:track:2bfOeIn8bQkRr02NNX29tR
2023-02-14T14:24:42Z,204966,Figure 8,Paramore,This Is Why,spotify:track:2Jb3hVkRFoiiwXYcELiBfC
2023-02-15T17:09:05Z,235012,Crave,Paramore,This Is Why,spotify:track:7wYCva1bI1AkHRQoVXhy8F
2023-02-17T04:25:25Z,1465852,Time To Say Goodbye,Sarah Brightman,Romanza,spotify:track:3VAICuY2ax2yCLT7EhNeZE
2023-02-17T15:39:12Z,211933,Over the Rainbow,Israel Kamakawiwo'ole,Alone In Iz World,spotify:track:3oQomOPRNQ5NVFUmLJHbAV
2023-02-17T15:50:33Z,228932,Candle In The Wind - Remastered 2014,Elton John,Goodbye Yellow Brick Road,spotify:track:1L9fzw2pXprOqtemTwtxXF
2023-02-17T15:54:25Z,233075,"Mass, Op. 12: Panis Angelicus (Arr. Emanuele Vianelli) - Live from Duomo di Milano, Italy / 2020",César Franck,Music For Hope: From the Duomo di Milano,spotify:track:2EZcweFtRmE4pf8N2H9Kkp
2023-02-18T21:40:02Z,180419,3,Britney Spears,The Singles Collection,spotify:track:6pymOcrCnMuCWdgGVTvUgP
2023-02-18T22:41:07Z,249626,Good Kisser,USHER,Good Kisser,spotify:track:3CX3WMBg6lzWk72bYL29vP
2023-02-21T05:09:34Z,223765,Circo Loco,Drake,Her Loss,spotify:track:7GeTsDIc5ykNB6lORO6Cee
2023-02-22T16:54:12Z,236480,Rockstar,A Great Big World,Is There Anybody Out There?,spotify:track:6KbcsH2mvgvG3f8nLcIY8d
2023-02-26T14:54:49Z,215021,Die 4 Me,Halsey,Die 4 Me,spotify:track:6VYAzAQGFsfEAwdorQaZuU
2023-03-01T02:31:00Z,207013,Split,88rising,Split,spotify:track:7AE1oyRpPGoSwDs8b9XBO0
2023-03-05T04:21:07Z,258411,You're So Vain,Carly Simon,No Secrets,spotify:track:2DnJjbjNTV9Nd5NOa1KGba
2023-03-08T16:40:38Z,270519,WHEN I WAS OLDER - Music Inspired By The Film ROMA,Billie Eilish,WHEN I WAS OLDER,spotify:track:7tGEAA1f8MydT7eVbbO9Zy
2023-03-09T23:28:15Z,220906,Footloose,Kenny Loggins,TikTok Viral Hits 2022 | 2023,spotify:track:32LBbj3hT4j79eVQiXaXJB
2023-03-15T21:33:17Z,198320,Maneater - Radio Version,Nelly Furtado,Girl Power Tracks,spotify:track:26Q7uE8JdjrWVojxBL4t1B
2023-03-16T02:38:01Z,189887,Dancing Queen,Baby Tate,Mani/Pedi,spotify:track:6CeSwg2uQVfz20KXwXqKZQ
2023-03-16T04:16:21Z,254050,Rich Girl,Baby Tate,GIRLS Deluxe,spotify:track:6OKo3DVbM2tjl3sS83sTfi
2023-03-16T15:36:43Z,184205,Differences,Baby Tate,Mani/Pedi,spotify:track:7fMwzEtUwvaV45uArYs2Uv
2023-03-17T22:30:45Z,221407,All Of The Girls You Loved Before,Taylor Swift,All Of The Girls You Loved Before,spotify:track:4P9Q0GojKVXpRTJCaL3kyy
2023-03-17T23:26:30Z,237022,If This Was A Movie (Taylor’s Version),Taylor Swift,If This Was A Movie (Taylor’s Version),spotify:track:0kAZ3H6G9Zac4PMpmobMkj
2023-03-18T21:24:11Z,191222,Steal A Dime,Cruel Santino,Suzie's Funeral,spotify:track:3Znf3C6S38qnVfFKvmNQBP
2023-03-18T21:48:35Z,325669,It Is What It Is,Adekunle Gold,Catch Me If You Can,spotify:track:2GVeh0VTzmdRKQ1VDie5zT
2023-03-18T22:14:53Z,263293,Essence (feat. Justin Bieber & Tems),Wizkid,Made In Lagos: Deluxe Edition,spotify:track:1MZtr7IH5qtjIkqrXj8WOJ
2023-03-18T22:33:10Z,374365,La Familia,Djakout Mizik,La Familia,spotify:track:5CarmzrKgb2VJIv1VOZMIx
2023-03-18T22:57:26Z,184546,Première fois,Rouquine,Masculine,spotify:track:7Dn215wZLPJdqSCcPv8OGX
2023-03-18T23:05:11Z,306241,Suivre le soleil,Vanille,Amazona,spotify:track:3ej9CjmXF3FvJDmWP0us2m
2023-03-18T23:08:44Z,211052,Pensées positives,Angèle,Nonante-Cinq,spotify:track:5XQKrcRNi1XR7ayz5AX9NS
2023-03-18T23:34:01Z,348275,Si tu m'aimes demain,Iliona,Tête brûlée,spotify:track:6Dt6avd8V0rBotNLj9yMy3
2023-03-19T00:38:55Z,213200,Ta reine,Angèle,Brol,spotify:track:3iXhLi33EpUfcOwasC8un1
2023-03-19T00:42:25Z,209605,Plus de sens,Angèle,Nonante-Cinq,spotify:track:7HEKgyGKb9oil5ZrW7cHH4
2023-03-19T17:52:09Z,196920,Flou,Angèle,Brol,spotify:track:3b89BehicGUgc60pLBo092
2023-03-20T14:49:24Z,198694,Solo,Angèle,Nonante-Cinq,spotify:track:0AeVbdaEJhOF1RbHv7SoC6
2023-03-21T18:41:09Z,201906,La thune,Angèle,Brol,spotify:track:3iBOe7U7kRPNIoL3QLCVu2
2023-03-22T21:39:17Z,220406,Tempête,Angèle,Nonante-Cinq La Suite,spotify:track:6RtveeNPS71dwyD6L7ZLdm
2023-03-22T22:26:12Z,218393,Une autre vie,Iliona,Tristesse,spotify:track:2Hdv7bQQQCxawJS0sJbe4t
2023-03-22T22:39:29Z,184077,Nue,Clara Luciani,Sainte-Victoire,spotify:track:3rfDjFBGWeDW88inQfLzmm
2023-03-22T22:47:32Z,204760,À peu près,Lomepal,Mauvais Ordre,spotify:track:4VpmtsVKIRfNlmrtaEnrQi
2023-03-25T03:38:15Z,240776,Before I Let Go - Homecoming Live Bonus Track,Beyoncé,HOMECOMING: THE LIVE ALBUM,spotify:track:7LikBkHerFGZ58QHVOKp1t
2023-03-25T03:54:43Z,187453,AIN'T GONNA ANSWER,NLE Choppa,AIN'T GONNA ANSWER,spotify:track:2NV0mpU5YbyJXydzYPgw5O
2023-03-25T04:04:53Z,214588,Spin Bout U,Drake,Her Loss,spotify:track:2ZL7WZcjuYKi1KUDtp4kCC
2023-03-25T04:10:42Z,185000,Greatness,Quavo,Greatness,spotify:track:2eN0rxTtgxKkmVCNgizayr
2023-03-25T04:18:50Z,194786,Trance (with Travis Scott & Young Thug),Metro Boomin,HEROES & VILLAINS,spotify:track:5wG3HvLhF6Y5KTGlK0IW3J
2023-03-25T04:36:19Z,207306,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],Metro Boomin,HEROES & VILLAINS,spotify:track:4WuOWVnAqvEQxgSRrspBgt
2023-03-25T04:42:29Z,194213,if looks could kill,Destroy Lonely,if looks could kill,spotify:track:1cdqNRXIRrvT4HnApj6yw6
2023-03-25T04:45:49Z,199293,Dirt,Key Glock,Dirt,spotify:track:1iQxvF3AQ7Bs3RTBuXqZOA
2023-03-25T04:49:02Z,192226,"Palisades, CA",Larry June,"Palisades, CA",spotify:track:6TMwCGsTOlt796wpmiFIt7
2023-03-25T18:34:35Z,225573,Big Yellow Taxi,Counting Crows,Hard Candy,spotify:track:4O4dhPrjcw7GSLNafNydmb
2023-03-27T07:36:04Z,237427,Laisse-moi t'aimer,Laurie Darmon,Femme Studio,spotify:track:2boYIpJVzkugP7BwAaVzGw
2023-03-27T07:45:55Z,194082,Hanoï café,Bleu Toucan,Origami,spotify:track:2I4AhSWdVku2SQsJXiIci6
2023-03-27T07:55:48Z,208805,Peur des filles,L'Impératrice,Tako Tsubo,spotify:track:00mO8JKk2wQ7VqdPcY1r4O
2023-03-27T08:14:56Z,196602,in ur motion,Lou Val,Goûter +,spotify:track:0Bh3BVPLMGyeeEKS8LW2ob
2023-03-27T08:24:21Z,298560,ゆめうつつ,Lamp,ランプ幻想,spotify:track:1GTC0DN9LGOdP0NdvoHyX7
2023-03-27T08:30:29Z,211777,Evolution,Braids,Evolution,spotify:track:4oQbpxHDWMSQ4HVEhoYCFD
2023-03-27T08:33:45Z,197662,In The Rear View,Unknown Mortal Orchestra,V,spotify:track:4kgXwktpr7IqnhPo84v6ul
2023-03-27T08:37:29Z,225084,Float,The Altons,Float,spotify:track:7MOy3ezBGiYpvc2jBwXZ3m
2023-03-27T08:42:53Z,324905,I Was Not There,The Antlers,I Was Not There,spotify:track:7p8vCxlfh9Eio1iJYUjkTk
2023-03-27T08:48:56Z,197459,Star Song,Medasin,Star Song,spotify:track:4EZIrBbmC9MqtxXNUrlho4
2023-03-28T01:28:02Z,194543,BESO,ROSALÍA,RR,spotify:track:609E1JCInJncactoMmkDon
